mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.037502288818359375,0.0024940967559814453,0.006502032279968262,0.0004884004592895508,0.5,sigmoid,"{'classifier__C': 0.5, 'classifier__kernel': 'sigmoid'}",0.7162921348314607,0.7331460674157303,0.7247191011235955,0.008426966292134797,24
0.03401291370391846,0.0020056962966918945,0.005003452301025391,2.1457672119140625e-06,0.7000000000000001,sigmoid,"{'classifier__C': 0.7000000000000001, 'classifier__kernel': 'sigmoid'}",0.7275280898876404,0.7106741573033708,0.7191011235955056,0.008426966292134797,25
0.02500748634338379,0.0020093917846679688,0.003504157066345215,0.0005031824111938477,1.0,poly,"{'classifier__C': 1.0, 'classifier__kernel': 'poly'}",0.6966292134831461,0.7359550561797753,0.7162921348314607,0.0196629213483146,26
0.022499561309814453,0.0004878044128417969,0.003998160362243652,0.000998854637145996,0.7000000000000001,poly,"{'classifier__C': 0.7000000000000001, 'classifier__kernel': 'poly'}",0.6910112359550562,0.7415730337078652,0.7162921348314607,0.0252808988764045,26
0.020322322845458984,0.0013070106506347656,0.003995180130004883,5.4836273193359375e-06,0.6,poly,"{'classifier__C': 0.6, 'classifier__kernel': 'poly'}",0.6882022471910112,0.7443820224719101,0.7162921348314606,0.02808988764044945,28
0.02350437641143799,0.0005136728286743164,0.0035004615783691406,0.0004999637603759766,0.4,poly,"{'classifier__C': 0.4, 'classifier__kernel': 'poly'}",0.6853932584269663,0.7443820224719101,0.7148876404494382,0.0294943820224719,29
0.023502230644226074,0.002505183219909668,0.004003763198852539,2.384185791015625e-06,0.9,poly,"{'classifier__C': 0.9, 'classifier__kernel': 'poly'}",0.6910112359550562,0.7387640449438202,0.7148876404494382,0.023876404494381998,29
0.021502017974853516,0.0014910697937011719,0.004503369331359863,0.000502467155456543,0.5,poly,"{'classifier__C': 0.5, 'classifier__kernel': 'poly'}",0.6853932584269663,0.7443820224719101,0.7148876404494382,0.0294943820224719,29
0.02250993251800537,0.0004945993423461914,0.00499570369720459,0.0009948015213012695,0.8,poly,"{'classifier__C': 0.8, 'classifier__kernel': 'poly'}",0.6910112359550562,0.7359550561797753,0.7134831460674158,0.02247191011235955,32
0.03150677680969238,0.0025053024291992188,0.0045011043548583984,0.0004999637603759766,1.0,sigmoid,"{'classifier__C': 1.0, 'classifier__kernel': 'sigmoid'}",0.7134831460674157,0.7078651685393258,0.7106741573033708,0.0028089887640449507,33
0.034000396728515625,0.0009932518005371094,0.006011009216308594,0.0019991397857666016,0.8,sigmoid,"{'classifier__C': 0.8, 'classifier__kernel': 'sigmoid'}",0.7106741573033708,0.7050561797752809,0.7078651685393258,0.0028089887640449507,34
0.033992648124694824,0.00299680233001709,0.0065163373947143555,0.0015043020248413086,0.6,sigmoid,"{'classifier__C': 0.6, 'classifier__kernel': 'sigmoid'}",0.6882022471910112,0.7247191011235955,0.7064606741573034,0.01825842696629215,35
0.0315169095993042,0.0025092363357543945,0.005991578102111816,0.0009917020797729492,0.9,sigmoid,"{'classifier__C': 0.9, 'classifier__kernel': 'sigmoid'}",0.7134831460674157,0.699438202247191,0.7064606741573034,0.007022471910112349,35
0.02100050449371338,0.0019963979721069336,0.004002690315246582,1.5497207641601562e-06,0.30000000000000004,poly,"{'classifier__C': 0.30000000000000004, 'classifier__kernel': 'poly'}",0.6853932584269663,0.7247191011235955,0.7050561797752809,0.0196629213483146,37
0.041072964668273926,0.001047968864440918,0.0069997310638427734,0.0010027885437011719,0.1,sigmoid,"{'classifier__C': 0.1, 'classifier__kernel': 'sigmoid'}",0.7078651685393258,0.6910112359550562,0.699438202247191,0.008426966292134797,38
0.021511435508728027,0.0014890432357788086,0.004492640495300293,0.000491023063659668,0.2,poly,"{'classifier__C': 0.2, 'classifier__kernel': 'poly'}",0.6825842696629213,0.702247191011236,0.6924157303370786,0.009831460674157355,39
0.024503469467163086,0.0014910697937011719,0.004996895790100098,1.0728836059570312e-06,0.1,poly,"{'classifier__C': 0.1, 'classifier__kernel': 'poly'}",0.6741573033707865,0.6629213483146067,0.6685393258426966,0.005617977528089901,40
