mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__degree,param_classifier__kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.0205003023147583,0.0004907846450805664,0.004009723663330078,8.58306884765625e-06,0.6,1,poly,"{'classifier__C': 0.6, 'classifier__degree': 1, 'classifier__kernel': 'poly'}",0.7949438202247191,0.7640449438202247,0.7794943820224719,0.015449438202247201,1
0.021417617797851562,0.0014088153839111328,0.004495382308959961,0.00048804283142089844,0.5,1,poly,"{'classifier__C': 0.5, 'classifier__degree': 1, 'classifier__kernel': 'poly'}",0.7949438202247191,0.7640449438202247,0.7794943820224719,0.015449438202247201,1
0.01850271224975586,0.0004985332489013672,0.003999471664428711,2.1457672119140625e-06,1.0,1,poly,"{'classifier__C': 1.0, 'classifier__degree': 1, 'classifier__kernel': 'poly'}",0.7949438202247191,0.7640449438202247,0.7794943820224719,0.015449438202247201,1
0.019498586654663086,0.0004894733428955078,0.003003358840942383,2.86102294921875e-06,0.9,1,poly,"{'classifier__C': 0.9, 'classifier__degree': 1, 'classifier__kernel': 'poly'}",0.7949438202247191,0.7640449438202247,0.7794943820224719,0.015449438202247201,1
0.019617795944213867,0.00037360191345214844,0.004432320594787598,0.00042760372161865234,0.8,1,poly,"{'classifier__C': 0.8, 'classifier__degree': 1, 'classifier__kernel': 'poly'}",0.7949438202247191,0.7640449438202247,0.7794943820224719,0.015449438202247201,1
0.01950705051422119,0.000502467155456543,0.0035059452056884766,0.0005054473876953125,0.7000000000000001,1,poly,"{'classifier__C': 0.7000000000000001, 'classifier__degree': 1, 'classifier__kernel': 'poly'}",0.7949438202247191,0.7640449438202247,0.7794943820224719,0.015449438202247201,1
0.025417804718017578,0.004408121109008789,0.0040062665939331055,0.001006007194519043,0.30000000000000004,1,poly,"{'classifier__C': 0.30000000000000004, 'classifier__degree': 1, 'classifier__kernel': 'poly'}",0.7949438202247191,0.7612359550561798,0.7780898876404494,0.01685393258426965,7
0.022902488708496094,0.0011124610900878906,0.004031538963317871,1.7762184143066406e-05,0.4,1,poly,"{'classifier__C': 0.4, 'classifier__degree': 1, 'classifier__kernel': 'poly'}",0.7949438202247191,0.7612359550561798,0.7780898876404494,0.01685393258426965,7
0.021695375442504883,0.0002982616424560547,0.004428386688232422,0.00042748451232910156,0.2,1,poly,"{'classifier__C': 0.2, 'classifier__degree': 1, 'classifier__kernel': 'poly'}",0.7949438202247191,0.7584269662921348,0.776685393258427,0.01825842696629215,9
0.02151012420654297,0.0025136470794677734,0.004504799842834473,0.0014930963516235352,1.0,2,poly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__kernel': 'poly'}",0.7949438202247191,0.75,0.7724719101123596,0.02247191011235955,10
0.02200150489807129,0.00101470947265625,0.003504157066345215,0.0004965066909790039,0.9,2,poly,"{'classifier__C': 0.9, 'classifier__degree': 2, 'classifier__kernel': 'poly'}",0.7837078651685393,0.7471910112359551,0.7654494382022472,0.018258426966292096,11
0.024500370025634766,0.0005013942718505859,0.004005551338195801,2.0265579223632812e-06,0.1,1,poly,"{'classifier__C': 0.1, 'classifier__degree': 1, 'classifier__kernel': 'poly'}",0.7696629213483146,0.7612359550561798,0.7654494382022472,0.004213483146067398,11
0.021506667137145996,0.0015093088150024414,0.0034987926483154297,0.0004982948303222656,0.8,2,poly,"{'classifier__C': 0.8, 'classifier__degree': 2, 'classifier__kernel': 'poly'}",0.7808988764044944,0.7471910112359551,0.7640449438202248,0.01685393258426965,13
0.02249276638031006,0.0015014410018920898,0.004511833190917969,0.0005047321319580078,0.7000000000000001,2,poly,"{'classifier__C': 0.7000000000000001, 'classifier__degree': 2, 'classifier__kernel': 'poly'}",0.7752808988764045,0.7387640449438202,0.7570224719101124,0.01825842696629215,14
0.02933359146118164,0.0033359527587890625,0.01001596450805664,5.245208740234375e-06,0.30000000000000004,2,poly,"{'classifier__C': 0.30000000000000004, 'classifier__degree': 2, 'classifier__kernel': 'poly'}",0.7724719101123596,0.7359550561797753,0.7542134831460674,0.01825842696629215,15
0.022504329681396484,0.0004899501800537109,0.004492640495300293,0.0005043745040893555,0.6,2,poly,"{'classifier__C': 0.6, 'classifier__degree': 2, 'classifier__kernel': 'poly'}",0.7696629213483146,0.7387640449438202,0.7542134831460674,0.015449438202247201,15
0.023006439208984375,0.0010037422180175781,0.004492640495300293,0.0004914999008178711,0.4,2,poly,"{'classifier__C': 0.4, 'classifier__degree': 2, 'classifier__kernel': 'poly'}",0.7724719101123596,0.7303370786516854,0.7514044943820225,0.021067415730337102,17
0.02100086212158203,1.0728836059570312e-05,0.004508376121520996,0.0005069971084594727,0.5,2,poly,"{'classifier__C': 0.5, 'classifier__degree': 2, 'classifier__kernel': 'poly'}",0.7668539325842697,0.7331460674157303,0.75,0.016853932584269704,18
0.023501038551330566,0.0005031824111938477,0.005498051643371582,0.0014971494674682617,0.1,2,poly,"{'classifier__C': 0.1, 'classifier__degree': 2, 'classifier__kernel': 'poly'}",0.7584269662921348,0.7359550561797753,0.747191011235955,0.011235955056179747,19
0.021859288215637207,0.0018516778945922852,0.005025029182434082,0.0010241270065307617,0.2,2,poly,"{'classifier__C': 0.2, 'classifier__degree': 2, 'classifier__kernel': 'poly'}",0.7640449438202247,0.7247191011235955,0.7443820224719101,0.0196629213483146,20
