mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__penalty,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.008054375648498535,0.0014411211013793945,0.00202023983001709,1.990795135498047e-05,10.0,l1,"{'classifier__C': 10.0, 'classifier__penalty': 'l1'}",0.7949438202247191,0.7752808988764045,0.7851123595505618,0.0098314606741573,1
0.006685972213745117,0.0009915828704833984,0.002705216407775879,0.0007053613662719727,8.9,l1,"{'classifier__C': 8.9, 'classifier__penalty': 'l1'}",0.7949438202247191,0.7752808988764045,0.7851123595505618,0.0098314606741573,1
0.004499673843383789,0.0004990100860595703,0.002667665481567383,0.0006666183471679688,2.3000000000000003,l2,"{'classifier__C': 2.3000000000000003, 'classifier__penalty': 'l2'}",0.7949438202247191,0.7752808988764045,0.7851123595505618,0.0098314606741573,1
0.00406193733215332,2.4557113647460938e-05,0.003327012062072754,6.973743438720703e-05,5.6,l1,"{'classifier__C': 5.6, 'classifier__penalty': 'l1'}",0.7921348314606742,0.7752808988764045,0.7837078651685394,0.008426966292134852,4
0.0030416250228881836,3.2186508178710938e-06,0.0022488832473754883,0.00012791156768798828,5.6,l2,"{'classifier__C': 5.6, 'classifier__penalty': 'l2'}",0.7949438202247191,0.7724719101123596,0.7837078651685394,0.011235955056179747,4
0.00426936149597168,0.00012683868408203125,0.004857063293457031,0.0006170272827148438,8.9,l2,"{'classifier__C': 8.9, 'classifier__penalty': 'l2'}",0.7949438202247191,0.7724719101123596,0.7837078651685394,0.011235955056179747,4
0.004735112190246582,0.0007261037826538086,0.003048539161682129,2.014636993408203e-05,7.800000000000001,l2,"{'classifier__C': 7.800000000000001, 'classifier__penalty': 'l2'}",0.7949438202247191,0.7724719101123596,0.7837078651685394,0.011235955056179747,4
0.005614280700683594,0.0015141963958740234,0.0021142959594726562,7.939338684082031e-05,7.800000000000001,l1,"{'classifier__C': 7.800000000000001, 'classifier__penalty': 'l1'}",0.7921348314606742,0.7752808988764045,0.7837078651685394,0.008426966292134852,4
0.004887580871582031,0.0007259845733642578,0.0020722150802612305,3.325939178466797e-05,6.7,l2,"{'classifier__C': 6.7, 'classifier__penalty': 'l2'}",0.7949438202247191,0.7724719101123596,0.7837078651685394,0.011235955056179747,4
0.004630327224731445,0.0006132125854492188,0.0021283626556396484,0.00011610984802246094,6.7,l1,"{'classifier__C': 6.7, 'classifier__penalty': 'l1'}",0.7921348314606742,0.7752808988764045,0.7837078651685394,0.008426966292134852,4
0.004111051559448242,0.0009965896606445312,0.0025941133499145508,0.0005475282669067383,10.0,l2,"{'classifier__C': 10.0, 'classifier__penalty': 'l2'}",0.7949438202247191,0.7724719101123596,0.7837078651685394,0.011235955056179747,4
0.0037221908569335938,0.0006833076477050781,0.0026693344116210938,0.0006401538848876953,4.5,l2,"{'classifier__C': 4.5, 'classifier__penalty': 'l2'}",0.7921348314606742,0.7752808988764045,0.7837078651685394,0.008426966292134852,4
0.004631638526916504,0.0003694295883178711,0.0026314258575439453,0.0004470348358154297,4.5,l1,"{'classifier__C': 4.5, 'classifier__penalty': 'l1'}",0.7921348314606742,0.7752808988764045,0.7837078651685394,0.008426966292134852,4
0.0045288801193237305,1.9669532775878906e-05,0.0021321773529052734,7.367134094238281e-05,3.4000000000000004,l2,"{'classifier__C': 3.4000000000000004, 'classifier__penalty': 'l2'}",0.7921348314606742,0.7752808988764045,0.7837078651685394,0.008426966292134852,4
0.005247235298156738,0.00024640560150146484,0.003003239631652832,0.0009979009628295898,3.4000000000000004,l1,"{'classifier__C': 3.4000000000000004, 'classifier__penalty': 'l1'}",0.7921348314606742,0.7752808988764045,0.7837078651685394,0.008426966292134852,4
0.004385590553283691,0.0009306669235229492,0.0020999908447265625,8.416175842285156e-05,1.2000000000000002,l2,"{'classifier__C': 1.2000000000000002, 'classifier__penalty': 'l2'}",0.7949438202247191,0.7696629213483146,0.7823033707865168,0.01264044943820225,16
0.009043455123901367,5.984306335449219e-05,0.0035064220428466797,0.0004992485046386719,1.2000000000000002,l1,"{'classifier__C': 1.2000000000000002, 'classifier__penalty': 'l1'}",0.7949438202247191,0.7696629213483146,0.7823033707865168,0.01264044943820225,16
0.004634976387023926,0.0006295442581176758,0.002000093460083008,0.0,2.3000000000000003,l1,"{'classifier__C': 2.3000000000000003, 'classifier__penalty': 'l1'}",0.7921348314606742,0.7696629213483146,0.7808988764044944,0.011235955056179803,18
0.036472201347351074,0.030279040336608887,0.004146575927734375,0.0011208057403564453,0.1,l2,"{'classifier__C': 0.1, 'classifier__penalty': 'l2'}",0.7893258426966292,0.7668539325842697,0.7780898876404494,0.011235955056179747,19
0.006370067596435547,0.0013704299926757812,0.004504561424255371,0.0025049448013305664,0.1,l1,"{'classifier__C': 0.1, 'classifier__penalty': 'l1'}",0.7949438202247191,0.7528089887640449,0.773876404494382,0.021067415730337102,20
