mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.033498287200927734,0.002494335174560547,0.006001472473144531,2.384185791015625e-07,0.5,sigmoid,"{'classifier__C': 0.5, 'classifier__kernel': 'sigmoid'}",0.7162921348314607,0.7331460674157303,0.7247191011235955,0.008426966292134797,24
0.034003496170043945,0.003996133804321289,0.005501270294189453,0.0005002021789550781,0.7000000000000001,sigmoid,"{'classifier__C': 0.7000000000000001, 'classifier__kernel': 'sigmoid'}",0.7275280898876404,0.7106741573033708,0.7191011235955056,0.008426966292134797,25
0.02149796485900879,0.0005064010620117188,0.0045005083084106445,0.0004993677139282227,1.0,poly,"{'classifier__C': 1.0, 'classifier__kernel': 'poly'}",0.6966292134831461,0.7359550561797753,0.7162921348314607,0.0196629213483146,26
0.020991206169128418,0.0010012388229370117,0.005008697509765625,0.0010018348693847656,0.7000000000000001,poly,"{'classifier__C': 0.7000000000000001, 'classifier__kernel': 'poly'}",0.6910112359550562,0.7415730337078652,0.7162921348314607,0.0252808988764045,26
0.021010994911193848,0.002007603645324707,0.004494309425354004,0.0004934072494506836,0.6,poly,"{'classifier__C': 0.6, 'classifier__kernel': 'poly'}",0.6882022471910112,0.7443820224719101,0.7162921348314606,0.02808988764044945,28
0.024558186531066895,0.0010811090469360352,0.0040132999420166016,1.621246337890625e-05,0.4,poly,"{'classifier__C': 0.4, 'classifier__kernel': 'poly'}",0.6853932584269663,0.7443820224719101,0.7148876404494382,0.0294943820224719,29
0.03502178192138672,0.0049877166748046875,0.004501819610595703,0.0004985332489013672,0.9,poly,"{'classifier__C': 0.9, 'classifier__kernel': 'poly'}",0.6910112359550562,0.7387640449438202,0.7148876404494382,0.023876404494381998,29
0.021532773971557617,0.0005285739898681641,0.0035218000411987305,0.0005210638046264648,0.5,poly,"{'classifier__C': 0.5, 'classifier__kernel': 'poly'}",0.6853932584269663,0.7443820224719101,0.7148876404494382,0.0294943820224719,29
0.021214604377746582,0.0018514394760131836,0.004045963287353516,1.6927719116210938e-05,0.8,poly,"{'classifier__C': 0.8, 'classifier__kernel': 'poly'}",0.6910112359550562,0.7359550561797753,0.7134831460674158,0.02247191011235955,32
0.029651641845703125,0.002374887466430664,0.0045926570892333984,0.00051116943359375,1.0,sigmoid,"{'classifier__C': 1.0, 'classifier__kernel': 'sigmoid'}",0.7134831460674157,0.7078651685393258,0.7106741573033708,0.0028089887640449507,33
0.029687881469726562,0.002420663833618164,0.005662798881530762,0.00039327144622802734,0.8,sigmoid,"{'classifier__C': 0.8, 'classifier__kernel': 'sigmoid'}",0.7106741573033708,0.7050561797752809,0.7078651685393258,0.0028089887640449507,34
0.04088747501373291,0.001093745231628418,0.007010817527770996,0.0009909868240356445,0.6,sigmoid,"{'classifier__C': 0.6, 'classifier__kernel': 'sigmoid'}",0.6882022471910112,0.7247191011235955,0.7064606741573034,0.01825842696629215,35
0.03236997127532959,0.0018645524978637695,0.00450742244720459,0.0004800558090209961,0.9,sigmoid,"{'classifier__C': 0.9, 'classifier__kernel': 'sigmoid'}",0.7134831460674157,0.699438202247191,0.7064606741573034,0.007022471910112349,35
0.021305561065673828,0.0006978511810302734,0.004501938819885254,0.000500798225402832,0.30000000000000004,poly,"{'classifier__C': 0.30000000000000004, 'classifier__kernel': 'poly'}",0.6853932584269663,0.7247191011235955,0.7050561797752809,0.0196629213483146,37
0.03516983985900879,0.0008533000946044922,0.007997512817382812,0.0010085105895996094,0.1,sigmoid,"{'classifier__C': 0.1, 'classifier__kernel': 'sigmoid'}",0.7078651685393258,0.6910112359550562,0.699438202247191,0.008426966292134797,38
0.021007061004638672,0.001003265380859375,0.005001544952392578,0.0009815692901611328,0.2,poly,"{'classifier__C': 0.2, 'classifier__kernel': 'poly'}",0.6825842696629213,0.702247191011236,0.6924157303370786,0.009831460674157355,39
0.0220034122467041,1.5497207641601562e-05,0.004498004913330078,0.0005037784576416016,0.1,poly,"{'classifier__C': 0.1, 'classifier__kernel': 'poly'}",0.6741573033707865,0.6629213483146067,0.6685393258426966,0.005617977528089901,40
